Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video).mp3~~~0.046~~~-0.121
Lewis Capaldi - Someone You Loved.mp3~~~-0.19~~~-0.133
Lewis Capaldi - Wish You The Best (Official Video).mp3~~~-0.077~~~-0.096
Loreen - Tattoo (Official Lyric Video).mp3~~~0.155~~~-0.137
Madonna - Into The Groove (Official Video).mp3~~~0.129~~~-0.105
Madonna - Material Girl (Lyrics).mp3~~~0.136~~~-0.063
Mahmood - Soldi - Italy 🇮🇹 - Official Music Video - Eurovision 2019.mp3~~~0.185~~~-0.078
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars.mp3~~~0.21~~~-0.079
Maroon 5 - Middle Ground (Official Music Video).mp3~~~0.022~~~-0.116
Maroon 5 - Sugar (Lyrics).mp3~~~0.096~~~-0.107
Michael Bublé - Home [Official Music Video].mp3~~~0.04~~~-0.148
Michael Jackson - Thriller (lyrics).mp3~~~0.231~~~-0.099
Miley Cyrus - Flowers (Official Video).mp3~~~0.151~~~-0.118
Måneskin - Beggin’ (Official Video).mp3~~~0.134~~~-0.104
Numb (Official Music Video) [4K UPGRADE] – Linkin Park.mp3~~~0.029~~~-0.105
Olivia Rodrigo – drivers license (Lyrics).mp3~~~-0.029~~~-0.129
One Direction - Story of My Life.mp3~~~0.1~~~-0.116
OneRepublic - Counting Stars.mp3~~~0.179~~~-0.122
Os Quatro e Meia - A Terra Gira.mp3~~~0.063~~~-0.14
P!nk - Just Give Me A Reason ft. Nate Ruess.mp3~~~-0.158~~~-0.13
Panic! At The Disco - High Hopes (Official Video).mp3~~~0.06~~~-0.08
Passenger _ Let Her Go (Official Video).mp3~~~-0.036~~~-0.135
Queen - Don't Stop Me Now (Official Video).mp3~~~0.209~~~-0.123
Queen - Under Pressure (Official Video).mp3~~~0.173~~~-0.119
Rick Astley - Never Gonna Give You Up (Official Music Video).mp3~~~0.317~~~-0.057
Robert Grace - Casper (OFFICIAL LYRIC VIDEO).mp3~~~0.224~~~-0.062
Rockwell - Somebody's Watching Me (Lyrics).mp3~~~0.12~~~-0.129
Selena Gomez - Dance Again (Performance Video).mp3~~~0.204~~~-0.138
Selena Gomez - Lose You To Love Me (Official Music Video).mp3~~~0.02~~~-0.148
Selena Gomez - Rare (Official Music Video).mp3~~~-0.048~~~-0.088
Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song).mp3~~~0.199~~~-0.149
Shawn Mendes - It'll Be Okay.mp3~~~-0.113~~~-0.125
Shawn Mendes, Camila Cabello - Señorita.mp3~~~0.052~~~-0.098
Starship - Nothing's Gonna Stop Us Now (Official Music Video) [HD].mp3~~~0.15~~~-0.1
Stephen Sanchez - Until I Found You (Official Music Video).mp3~~~0.039~~~-0.087
Taylor Swift - Blank Space.mp3~~~0.092~~~-0.062
Taylor Swift - Shake It Off.mp3~~~0.184~~~-0.079
The Beatles - Don't Let Me Down.mp3~~~0.265~~~-0.131
The Chainsmokers - Closer (Lyric) ft. Halsey.mp3~~~0.069~~~-0.106
The Chainsmokers - Don't Let Me Down (Official Video) ft. Daya.mp3~~~0.223~~~-0.127
The Human League - Don't You Want Me (Official Music Video).mp3~~~0.145~~~-0.085
The White Stripes - Seven Nation Army (Official Music Video).mp3~~~0.113~~~-0.116
Tina Turner - What's Love Got To Do With It (Official Music Video).mp3~~~0.162~~~-0.133
Tom Odell - Another Love (Lyrics).mp3~~~-0.118~~~-0.154
twenty one pilots - Stressed Out [OFFICIAL VIDEO].mp3~~~0.287~~~-0.068
Wham! - Wake Me Up Before You Go-Go (Official Video).mp3~~~0.022~~~-0.069
Whitney Houston - I Wanna Dance With Somebody (Lyrics).mp3~~~0.159~~~-0.071
Whitney Houston - I Will Always Love You (Official 4K Video).mp3~~~0.053~~~-0.149
Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack.mp3~~~0.002~~~-0.121
ZAYN & Sia - Dusk Till Dawn (Lyrics).mp3~~~0.157~~~-0.142
