James Arthur - Say You Won't Let Go.mp3~~~0.032~~~0.185
John Legend - All of Me (Official Video).mp3~~~0.123~~~0.114
Katy Perry - Dark Horse ft. Juicy J.mp3~~~0.126~~~0.163
Keane - Somewhere Only We Know (Official Music Video).mp3~~~0.121~~~0.189
Käärijä - Cha Cha Cha _ Finland 🇫🇮 _ Official Music Video _ Eurovision 2023.mp3~~~0.356~~~0.152
Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video).mp3~~~0.237~~~0.127
Lewis Capaldi - Someone You Loved.mp3~~~-0.011~~~0.1
Lewis Capaldi - Wish You The Best (Official Video).mp3~~~0.105~~~0.21
Loreen - Tattoo (Official Lyric Video).mp3~~~0.261~~~0.185
Madonna - Into The Groove (Official Video).mp3~~~0.195~~~0.173
Madonna - Material Girl (Lyrics).mp3~~~0.264~~~0.19
Mahmood - Soldi - Italy 🇮🇹 - Official Music Video - Eurovision 2019.mp3~~~0.231~~~0.168
Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars.mp3~~~0.324~~~0.169
Maroon 5 - Middle Ground (Official Music Video).mp3~~~-0.022~~~0.163
Maroon 5 - Sugar (Lyrics).mp3~~~0.204~~~0.167
Michael Bublé - Home [Official Music Video].mp3~~~0.023~~~0.129
Michael Jackson - Thriller (lyrics).mp3~~~0.234~~~0.202
Miley Cyrus - Flowers (Official Video).mp3~~~0.192~~~0.17
Måneskin - Beggin’ (Official Video).mp3~~~0.181~~~0.161
Numb (Official Music Video) [4K UPGRADE] – Linkin Park.mp3~~~0.185~~~0.19
Olivia Rodrigo – drivers license (Lyrics).mp3~~~-0.004~~~0.122
One Direction - Story of My Life.mp3~~~0.21~~~0.173
OneRepublic - Counting Stars.mp3~~~0.229~~~0.16
Os Quatro e Meia - A Terra Gira.mp3~~~0.244~~~0.15
P!nk - Just Give Me A Reason ft. Nate Ruess.mp3~~~-0.155~~~0.096
Panic! At The Disco - High Hopes (Official Video).mp3~~~0.046~~~0.203
Passenger _ Let Her Go (Official Video).mp3~~~0.164~~~0.144
Queen - Don't Stop Me Now (Official Video).mp3~~~0.396~~~0.168
Queen - Under Pressure (Official Video).mp3~~~0.118~~~0.127
Rick Astley - Never Gonna Give You Up (Official Music Video).mp3~~~0.348~~~0.198
Robert Grace - Casper (OFFICIAL LYRIC VIDEO).mp3~~~0.356~~~0.156
Rockwell - Somebody's Watching Me (Lyrics).mp3~~~0.186~~~0.193
Selena Gomez - Dance Again (Performance Video).mp3~~~0.26~~~0.152
Selena Gomez - Lose You To Love Me (Official Music Video).mp3~~~0.071~~~0.134
Selena Gomez - Rare (Official Music Video).mp3~~~0.144~~~0.178
Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song).mp3~~~0.276~~~0.15
Shawn Mendes - It'll Be Okay.mp3~~~-0.099~~~0.138
Shawn Mendes, Camila Cabello - Señorita.mp3~~~0.217~~~0.179
Starship - Nothing's Gonna Stop Us Now (Official Music Video) [HD].mp3~~~0.275~~~0.182
Stephen Sanchez - Until I Found You (Official Music Video).mp3~~~0.012~~~0.161
Taylor Swift - Blank Space.mp3~~~0.283~~~0.149
Taylor Swift - Shake It Off.mp3~~~0.327~~~0.21
The Beatles - Don't Let Me Down.mp3~~~0.15~~~0.192
The Chainsmokers - Closer (Lyric) ft. Halsey.mp3~~~0.3~~~0.137
The Chainsmokers - Don't Let Me Down (Official Video) ft. Daya.mp3~~~0.191~~~0.17
The Human League - Don't You Want Me (Official Music Video).mp3~~~0.245~~~0.189
The White Stripes - Seven Nation Army (Official Music Video).mp3~~~0.133~~~0.158
Tina Turner - What's Love Got To Do With It (Official Music Video).mp3~~~0.21~~~0.167
Tom Odell - Another Love (Lyrics).mp3~~~0.01~~~0.117
twenty one pilots - Stressed Out [OFFICIAL VIDEO].mp3~~~0.348~~~0.154
Wham! - Wake Me Up Before You Go-Go (Official Video).mp3~~~0.256~~~0.222
Whitney Houston - I Wanna Dance With Somebody (Lyrics).mp3~~~0.289~~~0.181
Whitney Houston - I Will Always Love You (Official 4K Video).mp3~~~0.046~~~0.093
Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack.mp3~~~0.07~~~0.165
ZAYN & Sia - Dusk Till Dawn (Lyrics).mp3~~~0.081~~~0.149
