filename,length,chroma_sftf_mean,chroma_sftf_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
Taylor Swift - Shake It Off.mp3,3307500,0.43282574,0.08946382,0.22490795,0.009102873,2689.9055771021663,779596.3698308786,2631.554702470993,183831.05600005563,5569.75632044553,3060762.1061019944,0.1265611394640093,0.005552104705990844,-1.2797129e-05,0.02695513,-7.547075e-05,-7.547075e-05,161.4990234375,-40.209194,5520.37,75.61339,918.21735,-10.295093,616.91376,15.814471,326.53653,5.991266,230.35023,6.5904546,234.44934,4.215566,161.64616,3.4749897,121.39828,2.163394,96.03226,4.7375264,103.354004,-4.3065104,106.20359,5.7787504,84.53607,-2.2621274,72.52688,5.70328,78.484856,1.0659724,80.590965,3.8382788,82.08516,1.6165447,69.81108,2.4027839,71.52064,-1.7933311,84.156296,1.6279433,68.49196
The Beatles - Don't Let Me Down.mp3,3307500,0.35926694,0.089339726,0.22152838,0.0039347983,2016.5925275038617,631799.1619528541,2297.2657452036274,281001.825594906,4341.025417079866,3555829.090032027,0.0828356291118421,0.002930767126690978,-1.7493117e-05,0.031586252,3.9553242e-06,3.9553242e-06,161.4990234375,-65.419975,5244.8115,106.72719,1373.2305,3.4248,507.70523,26.129097,201.22624,2.642245,136.6771,1.41456,99.76652,-8.939138,99.95652,4.394305,71.34854,-8.993862,86.763855,4.578698,65.544685,-5.1148863,60.39197,1.0936168,58.474865,-7.7627273,44.32414,0.8756543,39.35474,-4.650406,38.486,-0.9989291,44.933273,-7.823233,50.562542,2.6729522,50.43551,-1.3547153,46.345387,1.931866,44.814785
The Chainsmokers - Closer (Lyric) ft. Halsey.mp3,3307500,0.35525972,0.09018788,0.17977127,0.009362655,2942.6881818084466,1604127.2034339267,2824.9785516452444,477696.55867061997,6363.2448556622485,5281020.193427012,0.1310961838477167,0.009581215372155637,-8.993326e-06,0.019274913,-5.103114e-05,-5.103114e-05,95.703125,-90.41654,12512.396,75.99935,2601.8328,17.18032,793.04626,6.7760386,393.4016,2.7309687,234.50446,0.9162406,175.30266,-4.5244846,159.74231,0.6741279,108.8073,-3.9470472,125.490555,-3.1958525,100.8946,-4.560967,104.62757,-4.3407264,84.118324,-7.0404015,91.43616,-0.87603605,74.3801,-1.3408318,75.96441,2.6077678,73.981476,-1.2697572,84.30917,2.0501144,67.46354,-4.588912,56.015427,-3.2971232,56.63469
The Chainsmokers - Don't Let Me Down (Official Video) ft. Daya.mp3,3307500,0.38791952,0.093528286,0.24312557,0.01476389,2030.239195840407,578146.3570205027,2237.6682257950242,343670.4432879702,4234.776059555195,3065360.2205351545,0.07791615772542569,0.0023554177195698437,4.3382868e-05,0.047766775,-1.9775789e-05,-1.9775789e-05,107.666015625,-79.43366,6917.635,103.765854,1637.5889,-11.719008,611.47406,26.406244,467.2028,4.1089783,190.87546,0.023968412,506.27728,5.625451,237.7755,0.23078273,241.64397,-0.0144425435,126.82593,0.07588798,192.55855,-4.9689217,116.96659,4.005886,112.361725,-8.569481,133.25082,7.2338696,88.61642,1.106641,117.96163,4.4382753,95.08668,2.8004065,86.50207,2.949192,75.30431,-4.8203363,91.34078,0.009519066,62.732155
The Human League - Don't You Want Me (Official Music Video).mp3,3307500,0.37458226,0.089007355,0.13832936,0.0027886105,2847.9478817941867,680700.5663986735,2680.0517208387932,96754.48158151911,5977.9938518890285,1884873.228667771,0.130517578125,0.00491032595235866,-2.0403284e-06,0.008143887,-2.503885e-06,-2.503885e-06,117.45383522727273,-77.37593,3516.602,68.57751,912.11115,-2.1889975,294.68884,24.626959,295.04327,1.4582369,132.2643,3.7264283,156.41951,-6.989089,105.89329,0.98632437,105.23473,-9.359009,100.68215,3.6806562,83.17564,-4.7195716,87.474045,2.4591498,63.93903,-1.0449955,66.40106,2.9276237,62.758495,0.8431249,57.94933,1.6376566,51.10142,-4.803733,48.682022,1.1852987,52.13784,-4.091164,46.246235,-0.34588936,52.656425
The White Stripes - Seven Nation Army (Official Music Video).mp3,3307500,0.43573684,0.09404653,0.15185378,0.003976394,2266.1318155688714,1669923.1449786874,2331.851814341622,416303.0413528173,4478.154587878531,6918015.706099675,0.1046522016495743,0.009467427768946908,-7.055491e-05,0.014264581,-0.0010222732,-0.0010222732,123.046875,-158.09572,21708.852,72.31611,1969.5779,24.649754,1040.2172,47.651016,438.65527,8.684725,251.62415,17.783342,116.327576,8.90261,127.82353,16.169964,58.69114,0.9799501,52.838882,4.3668804,83.09793,-1.0520176,78.60174,9.129084,50.48672,0.6488978,50.02614,3.7438724,52.081367,-5.2935863,42.504818,3.7273836,47.57801,-4.026427,37.93983,0.86769634,38.575527,-1.1127287,47.56149,2.9944768,65.04407
Tina Turner - What's Love Got To Do With It (Official Music Video).mp3,3307500,0.33735317,0.09593122,0.13940082,0.0035812065,2135.131731326968,814978.1197731742,2398.2661622701667,318648.3951896989,4615.023760249371,4284940.642885302,0.07928054856811145,0.002672007060925989,2.4479173e-06,0.012759733,-2.5060974e-06,-2.5060974e-06,99.38401442307692,-143.81573,7514.5967,94.02039,1225.5322,12.265643,762.8655,30.267487,503.83405,4.871488,363.88815,13.416206,238.2069,-2.0957258,146.3706,3.3222032,133.81151,-1.7528199,120.47997,7.9048157,109.259445,-2.78644,91.59197,-2.1073763,124.85346,-0.21726951,80.510666,4.196503,93.42557,-3.837808,81.85538,2.0514085,89.491776,-1.3361053,109.98113,-0.15913242,101.32055,-3.1514447,109.99379,1.2724507,93.15619
Tom Odell - Another Love (Lyrics).mp3,3307500,0.3080254,0.09062836,0.11238169,0.0074169324,1501.173109221851,937268.6648041956,1822.00921578844,422308.8316567409,2788.3298060178017,4081559.43429887,0.06757933436532508,0.003651262568260181,2.2937201e-10,0.011923806,-1.0074837e-07,-1.0074837e-07,117.45383522727273,-211.08734,16779.586,129.99008,1449.7239,8.660042,833.3701,11.622915,409.9372,-2.713723,249.4023,-5.110071,227.43341,-0.6411204,146.76337,-2.4542089,97.611275,-8.496593,123.00344,-3.481219,96.71016,0.3869263,117.886536,1.6401895,103.38674,-5.26033,79.6623,2.160734,92.64081,-4.602844,76.06517,-3.3528776,73.57068,-5.669451,65.23789,-3.32513,66.368225,-2.3848748,64.95549,0.47641504,69.92669
twenty one pilots - Stressed Out [OFFICIAL VIDEO].mp3,3307500,0.4148705,0.09376677,0.23991717,0.015603604,2382.2756568761392,1919533.127643685,2517.305760546514,699104.9836556673,5140.615582067531,7281759.136286746,0.0922974010739164,0.008783632533006304,-3.1911023e-07,0.038783427,-1.2124371e-05,-1.2124371e-05,172.265625,-104.29189,15181.761,82.474014,2196.1038,25.045984,761.20825,24.19407,337.4633,7.588571,240.4365,10.331843,251.76665,9.681842,191.65468,6.822043,163.74312,3.4281564,174.76337,11.245128,107.96838,-3.2510474,117.56608,6.066079,96.38228,-1.1384543,90.71643,2.883869,71.39974,0.09414945,80.402596,2.0130496,64.200134,-1.0903404,73.47361,3.5535011,61.403744,-5.124082,61.098064,-1.0962199,58.809994
U2 - With Or Without You (Official Music Video).mp3,3307500,0.39968562,0.08636202,0.13494946,0.0017594241,1594.5749022606349,739962.3756376413,2061.0703100324263,412583.1054053887,3474.293991419553,3815545.6306373077,0.05864046173568111,0.001534538257182485,-1.3520815e-06,0.0154273445,4.516252e-06,4.516252e-06,112.34714673913044,-185.44106,11320.074,109.93717,1371.2373,11.905036,563.7462,40.80769,209.54993,21.438356,202.31157,22.251436,162.43604,6.604672,115.885605,7.279314,115.14293,2.6348517,118.94138,13.245999,97.816,3.3379214,101.935005,7.724187,83.628586,1.5461367,105.668365,4.524964,92.201324,-0.5696962,71.07511,2.501306,100.0385,-5.267993,64.62107,7.249499,88.728195,1.6073922,103.79843,0.72452134,191.425
Wham! - Wake Me Up Before You Go-Go (Official Video).mp3,3307500,0.38560537,0.08775594,0.1610839,0.0030570682,2785.5414705311373,667039.4056494752,2546.404188013744,160441.21251273365,5589.43953475716,2346903.5429493436,0.14563018515383128,0.005325530972182685,-3.3169565e-07,0.013531337,7.659962e-06,7.659962e-06,80.74951171875,-59.897495,5323.0166,70.90009,959.86633,-13.777555,497.52673,24.96501,249.03336,5.6814594,136.57076,2.807309,167.40634,0.89889467,98.34158,13.051313,87.40235,-8.974622,112.31861,9.534937,107.19342,-6.6467032,60.8718,-2.1359038,57.418766,-3.8484492,51.872887,-1.3558917,69.81645,-6.4800253,58.08536,-0.8691828,56.455772,-8.367684,68.79398,-1.5196208,64.89473,-4.6439424,88.21728,5.669973,87.15356
Whitney Houston - I Wanna Dance With Somebody (Lyrics).mp3,3307500,0.36596438,0.09208321,0.114451975,0.0021414366,3493.4551762740216,613382.7364960522,2930.346272204126,99994.99037785665,7121.938601278299,1228712.5880717891,0.1905464668392028,0.007315444779893787,-1.5691528e-06,0.006952916,-2.4822637e-06,-2.4822637e-06,117.45383522727273,-82.55421,5122.3965,47.462257,561.20593,5.345363,579.84894,13.939363,381.0966,-7.118238,174.42345,3.7469373,204.01279,0.66762483,123.61021,5.64609,109.2517,-1.3957965,107.19227,8.240112,71.84827,-5.206941,89.77616,-2.4870462,68.437485,-7.2144833,58.754528,-0.014346729,62.752026,-1.9649215,76.68714,2.5758836,68.82371,-1.2783339,65.87515,1.5737202,75.46556,-3.3566825,72.82907,1.5576241,77.30499
Whitney Houston - I Will Always Love You (Official 4K Video).mp3,3307500,0.26982117,0.09808092,0.07473125,0.0038653377,1989.105205023654,602875.9686603633,2234.317667800991,293954.3640293562,4086.763621232827,2975390.666138951,0.0816959534636223,0.003540783395527626,-4.867408e-07,0.0076183113,7.374506e-06,7.374506e-06,135.99917763157896,-255.45515,19555.244,91.84648,1828.6636,-1.9278489,550.18365,31.249723,470.83807,6.688998,152.5948,-6.412691,290.39218,0.5617366,126.2333,-2.6808002,137.3146,-7.7742624,88.269295,4.987207,161.19603,-9.721654,104.932915,-3.8311925,93.2565,-7.7165675,77.434425,-3.1210845,106.14025,-1.4343916,80.7016,-0.12935916,141.51115,-1.5710481,103.50719,3.6112573,116.62353,-5.055392,122.09897,-0.7801951,208.57817
Wiz Khalifa - See You Again ft. Charlie Puth [Official Video] Furious 7 Soundtrack.mp3,3307500,0.36414918,0.10392616,0.22142611,0.017573621,1913.7720048160745,841682.5902730179,2254.9667003932846,336176.7949739081,4006.605772603038,4356000.1845552735,0.06295812270220588,0.002819145218723785,2.1501273e-06,0.047857597,1.4182698e-05,1.4182698e-05,161.4990234375,-125.507034,14531.426,103.15571,1215.4393,14.443208,575.71875,19.010279,416.6592,1.4231489,268.14984,11.969628,190.82411,-2.5764203,115.88785,2.8736129,152.27,-1.3507203,78.61735,1.0728326,132.7509,0.115030445,79.45463,-0.30223143,161.718,-2.0795233,86.363045,4.3924413,88.0766,-0.42476016,102.099365,3.2515993,98.39806,-2.3482442,78.919,1.8007604,101.04822,-3.141833,105.877594,0.510551,110.73162
ZAYN & Sia - Dusk Till Dawn (Lyrics).mp3,3307500,0.3739096,0.087447576,0.2063455,0.009847106,1556.6981530124729,708384.0589936386,1980.7660563666434,579947.00012726,3279.8318339722814,3830321.0537246214,0.05955383489744582,0.0017507797661707371,-3.4774898e-06,0.036670372,4.2388712e-07,4.2388712e-07,123.046875,-125.20799,11965.447,130.55484,1825.4666,10.463162,459.8079,20.040346,384.99176,12.075189,176.84476,8.624117,158.88338,5.0840797,218.16586,-0.7950465,161.19275,0.94585574,113.552795,-0.8832503,145.15564,1.8104562,118.30788,1.3960186,97.57304,-2.2116396,85.25761,3.1186533,81.11501,0.47017577,72.185974,1.5601765,82.543945,-2.81509,88.75923,3.9030504,81.83144,-1.1608791,78.840004,3.4150083,84.36825
